Timestamp,Src_IP,Dst_IP,Src_Port,Dst_Port,Protocol,Packet_Size,TTL,Flags,Attack_Type
1743394033.160267,192.168.246.50,192.168.246.210,3428,80,6,54,64,S,Nmap SYN Scan
1743394033.166434,192.168.246.50,192.168.246.210,3429,80,6,54,64,S,Nmap SYN Scan
1743394033.171097,192.168.246.50,192.168.246.210,3430,80,6,54,64,S,Nmap SYN Scan
1743394033.185146,192.168.246.50,192.168.246.210,3431,80,6,54,64,S,Nmap SYN Scan
1743394033.300898,192.168.246.50,192.168.246.210,3432,80,6,54,64,S,Nmap SYN Scan
1743394033.305038,192.168.246.50,192.168.246.210,3433,80,6,54,64,S,Nmap SYN Scan
1743394033.404669,192.168.246.50,192.168.246.210,3434,80,6,54,64,S,Nmap SYN Scan
1743394033.406562,192.168.246.50,192.168.246.210,3435,80,6,54,64,S,Nmap SYN Scan
1743394033.4190981,192.168.246.50,192.168.246.210,3436,80,6,54,64,S,Nmap SYN Scan
1743394033.43179,192.168.246.50,192.168.246.210,3437,80,6,54,64,S,Nmap SYN Scan
1743394033.441365,192.168.246.50,192.168.246.210,3438,80,6,54,64,S,Nmap SYN Scan
1743394033.451212,192.168.246.50,192.168.246.210,3439,80,6,54,64,S,Nmap SYN Scan
1743394033.4565609,192.168.246.50,192.168.246.210,3440,80,6,54,64,S,Nmap SYN Scan
1743394033.466374,192.168.246.50,192.168.246.210,3441,80,6,54,64,S,Nmap SYN Scan
1743394033.471041,192.168.246.50,192.168.246.210,3442,80,6,54,64,S,Nmap SYN Scan
1743394033.475265,192.168.246.50,192.168.246.210,3443,80,6,54,64,S,Nmap SYN Scan
1743394033.487345,192.168.246.50,192.168.246.210,3444,80,6,54,64,S,Nmap SYN Scan
1743394033.497532,192.168.246.50,192.168.246.210,3445,80,6,54,64,S,Nmap SYN Scan
1743394033.501675,192.168.246.50,192.168.246.210,3446,80,6,54,64,S,Nmap SYN Scan
1743394033.505707,192.168.246.50,192.168.246.210,3447,80,6,54,64,S,Nmap SYN Scan
1743394033.519014,192.168.246.50,192.168.246.210,3448,80,6,54,64,S,Nmap SYN Scan
1743394033.5238929,192.168.246.50,192.168.246.210,3449,80,6,54,64,S,Nmap SYN Scan
1743394033.5319018,192.168.246.50,192.168.246.210,3450,80,6,54,64,S,Nmap SYN Scan
1743394033.537141,192.168.246.50,192.168.246.210,3451,80,6,54,64,S,Nmap SYN Scan
1743394033.542304,192.168.246.50,192.168.246.210,3452,80,6,54,64,S,Nmap SYN Scan
1743394033.558109,192.168.246.50,192.168.246.210,3453,80,6,54,64,S,Nmap SYN Scan
1743394033.5938308,192.168.246.50,192.168.246.210,3454,80,6,54,64,S,Nmap SYN Scan
1743394033.752825,192.168.246.50,192.168.246.210,3455,80,6,54,64,S,Nmap SYN Scan
1743394033.755157,192.168.246.50,192.168.246.210,3456,80,6,54,64,S,Nmap SYN Scan
1743394033.7661288,192.168.246.50,192.168.246.210,3457,80,6,54,64,S,Nmap SYN Scan
1743394033.768963,192.168.246.50,192.168.246.210,3458,80,6,54,64,S,Nmap SYN Scan
1743394033.771769,192.168.246.50,192.168.246.210,3459,80,6,54,64,S,Nmap SYN Scan
1743394033.774364,192.168.246.50,192.168.246.210,3460,80,6,54,64,S,Nmap SYN Scan
1743394033.781784,192.168.246.50,192.168.246.210,3461,80,6,54,64,S,Nmap SYN Scan
1743394033.7885911,192.168.246.50,192.168.246.210,3462,80,6,54,64,S,Nmap SYN Scan
1743394033.792871,192.168.246.50,192.168.246.210,3463,80,6,54,64,S,Nmap SYN Scan
1743394033.801131,192.168.246.50,192.168.246.210,3464,80,6,54,64,S,Nmap SYN Scan
1743394033.807512,192.168.246.50,192.168.246.210,3465,80,6,54,64,S,Nmap SYN Scan
1743394033.8509812,192.168.246.50,192.168.246.210,3466,80,6,54,64,S,Nmap SYN Scan
1743394033.8585012,192.168.246.50,192.168.246.210,3467,80,6,54,64,S,Nmap SYN Scan
1743394033.865864,192.168.246.50,192.168.246.210,3468,80,6,54,64,S,Nmap SYN Scan
1743394033.87044,192.168.246.50,192.168.246.210,3469,80,6,54,64,S,Nmap SYN Scan
1743394033.874364,192.168.246.50,192.168.246.210,3470,80,6,54,64,S,Nmap SYN Scan
1743394033.885879,192.168.246.50,192.168.246.210,3471,80,6,54,64,S,Nmap SYN Scan
1743394033.889235,192.168.246.50,192.168.246.210,3472,80,6,54,64,S,Nmap SYN Scan
1743394033.893247,192.168.246.50,192.168.246.210,3473,80,6,54,64,S,Nmap SYN Scan
1743394033.902245,192.168.246.50,192.168.246.210,3474,80,6,54,64,S,Nmap SYN Scan
1743394033.905036,192.168.246.50,192.168.246.210,3475,80,6,54,64,S,Nmap SYN Scan
1743394033.909821,192.168.246.50,192.168.246.210,3476,80,6,54,64,S,Nmap SYN Scan
1743394033.922729,192.168.246.50,192.168.246.210,3477,80,6,54,64,S,Nmap SYN Scan
1743394033.926121,192.168.246.50,192.168.246.210,3478,80,6,54,64,S,Nmap SYN Scan
1743394033.9349298,192.168.246.50,192.168.246.210,3479,80,6,54,64,S,Nmap SYN Scan
1743394033.96313,192.168.246.50,192.168.246.210,3480,80,6,54,64,S,Nmap SYN Scan
1743394033.9667819,192.168.246.50,192.168.246.210,3481,80,6,54,64,S,Nmap SYN Scan
1743394033.974561,192.168.246.50,192.168.246.210,3482,80,6,54,64,S,Nmap SYN Scan
1743394033.978902,192.168.246.50,192.168.246.210,3483,80,6,54,64,S,Nmap SYN Scan
1743394033.985569,192.168.246.50,192.168.246.210,3484,80,6,54,64,S,Nmap SYN Scan
1743394033.991714,192.168.246.50,192.168.246.210,3485,80,6,54,64,S,Nmap SYN Scan
1743394034.004318,192.168.246.50,192.168.246.210,3486,80,6,54,64,S,Nmap SYN Scan
1743394034.0092611,192.168.246.50,192.168.246.210,3487,80,6,54,64,S,Nmap SYN Scan
1743394034.017269,192.168.246.50,192.168.246.210,3488,80,6,54,64,S,Nmap SYN Scan
1743394034.0207,192.168.246.50,192.168.246.210,3489,80,6,54,64,S,Nmap SYN Scan
1743394034.027041,192.168.246.50,192.168.246.210,3490,80,6,54,64,S,Nmap SYN Scan
1743394034.035711,192.168.246.50,192.168.246.210,3491,80,6,54,64,S,Nmap SYN Scan
1743394034.0395992,192.168.246.50,192.168.246.210,3492,80,6,54,64,S,Nmap SYN Scan
1743394034.043065,192.168.246.50,192.168.246.210,3493,80,6,54,64,S,Nmap SYN Scan
1743394034.0518909,192.168.246.50,192.168.246.210,3494,80,6,54,64,S,Nmap SYN Scan
1743394034.0551932,192.168.246.50,192.168.246.210,3495,80,6,54,64,S,Nmap SYN Scan
1743394034.0601869,192.168.246.25,142.250.196.174,59592,443,17,71,64,N/A,Normal
1743394034.1092322,192.168.246.50,192.168.246.210,3496,80,6,54,64,S,Nmap SYN Scan
1743394034.113261,192.168.246.50,192.168.246.210,3497,80,6,54,64,S,Nmap SYN Scan
1743394034.1202729,192.168.246.50,192.168.246.210,3498,80,6,54,64,S,Nmap SYN Scan
1743394034.1307561,192.168.246.50,192.168.246.210,3499,80,6,54,64,S,Nmap SYN Scan
1743394034.1353369,192.168.246.50,192.168.246.210,3500,80,6,54,64,S,Nmap SYN Scan
1743394034.1389709,192.168.246.50,192.168.246.210,3501,80,6,54,64,S,Nmap SYN Scan
1743394034.1418712,192.168.246.50,192.168.246.210,3502,80,6,54,64,S,Nmap SYN Scan
1743394034.1444008,192.168.246.50,192.168.246.210,3503,80,6,54,64,S,Nmap SYN Scan
1743394034.152043,192.168.246.50,192.168.246.210,3504,80,6,54,64,S,Nmap SYN Scan
1743394034.154285,192.168.246.50,192.168.246.210,3505,80,6,54,64,S,Nmap SYN Scan
1743394034.157732,192.168.246.50,192.168.246.210,3506,80,6,54,64,S,Nmap SYN Scan
1743394034.160744,192.168.246.50,192.168.246.210,3507,80,6,54,64,S,Nmap SYN Scan
1743394034.168394,192.168.246.50,192.168.246.210,3508,80,6,54,64,S,Nmap SYN Scan
1743394034.17105,192.168.246.50,192.168.246.210,3509,80,6,54,64,S,Nmap SYN Scan
1743394034.17395,192.168.246.50,192.168.246.210,3510,80,6,54,64,S,Nmap SYN Scan
1743394034.176943,192.168.246.50,192.168.246.210,3511,80,6,54,64,S,Nmap SYN Scan
1743394034.183326,192.168.246.50,192.168.246.210,3512,80,6,54,64,S,Nmap SYN Scan
1743394034.187406,192.168.246.50,192.168.246.210,3513,80,6,54,64,S,Nmap SYN Scan
1743394034.1898339,192.168.246.50,192.168.246.210,3514,80,6,54,64,S,Nmap SYN Scan
1743394034.192822,192.168.246.50,192.168.246.210,3515,80,6,54,64,S,Nmap SYN Scan
1743394034.196373,192.168.246.50,192.168.246.210,3516,80,6,54,64,S,Nmap SYN Scan
1743394034.209253,192.168.246.50,192.168.246.210,3517,80,6,54,64,S,Nmap SYN Scan
1743394034.219126,192.168.246.50,192.168.246.210,3518,80,6,54,64,S,Nmap SYN Scan
1743394034.2257018,192.168.246.50,192.168.246.210,3519,80,6,54,64,S,Nmap SYN Scan
1743394034.2335749,192.168.246.50,192.168.246.210,3520,80,6,54,64,S,Nmap SYN Scan
1743394034.239153,192.168.246.50,192.168.246.210,3521,80,6,54,64,S,Nmap SYN Scan
1743394034.242537,192.168.246.50,192.168.246.210,3522,80,6,54,64,S,Nmap SYN Scan
1743394034.246378,192.168.246.50,192.168.246.210,3523,80,6,54,64,S,Nmap SYN Scan
1743394034.254377,192.168.246.50,192.168.246.210,3524,80,6,54,64,S,Nmap SYN Scan
1743394034.265792,192.168.246.50,192.168.246.210,3525,80,6,54,64,S,Nmap SYN Scan
1743394034.269919,192.168.246.50,192.168.246.210,3526,80,6,54,64,S,Nmap SYN Scan
1743394034.2727838,192.168.246.50,192.168.246.210,3527,80,6,54,64,S,Nmap SYN Scan
1743394034.276576,192.168.246.50,192.168.246.210,3528,80,6,54,64,S,Nmap SYN Scan
1743394034.285173,192.168.246.50,192.168.246.210,3529,80,6,54,64,S,Nmap SYN Scan
1743394034.2884438,192.168.246.50,192.168.246.210,3530,80,6,54,64,S,Nmap SYN Scan
1743394034.292,192.168.246.50,192.168.246.210,3531,80,6,54,64,S,Nmap SYN Scan
1743394034.30111,192.168.246.50,192.168.246.210,3532,80,6,54,64,S,Nmap SYN Scan
1743394034.305119,192.168.246.50,192.168.246.210,3533,80,6,54,64,S,Nmap SYN Scan
1743394034.310346,192.168.246.50,192.168.246.210,3534,80,6,54,64,S,Nmap SYN Scan
1743394034.4089868,192.168.246.50,192.168.246.210,3535,80,6,54,64,S,Nmap SYN Scan
1743394034.422396,192.168.246.50,192.168.246.210,3536,80,6,54,64,S,Nmap SYN Scan
1743394034.433264,192.168.246.50,192.168.246.210,3537,80,6,54,64,S,Nmap SYN Scan
1743394034.438622,192.168.246.50,192.168.246.210,3538,80,6,54,64,S,Nmap SYN Scan
1743394034.449111,192.168.246.50,192.168.246.210,3539,80,6,54,64,S,Nmap SYN Scan
1743394034.454082,192.168.246.50,192.168.246.210,3540,80,6,54,64,S,Nmap SYN Scan
1743394034.45978,192.168.246.50,192.168.246.210,3541,80,6,54,64,S,Nmap SYN Scan
1743394034.465429,192.168.246.50,192.168.246.210,3542,80,6,54,64,S,Nmap SYN Scan
1743394034.469981,192.168.246.50,192.168.246.210,3543,80,6,54,64,S,Nmap SYN Scan
1743394034.473783,192.168.246.50,192.168.246.210,3544,80,6,54,64,S,Nmap SYN Scan
1743394034.477497,192.168.246.50,192.168.246.210,3545,80,6,54,64,S,Nmap SYN Scan
1743394034.483161,192.168.246.50,192.168.246.210,3546,80,6,54,64,S,Nmap SYN Scan
1743394034.4865322,192.168.246.50,192.168.246.210,3547,80,6,54,64,S,Nmap SYN Scan
1743394034.490334,192.168.246.50,192.168.246.210,3548,80,6,54,64,S,Nmap SYN Scan
1743394034.495606,192.168.246.50,192.168.246.210,3549,80,6,54,64,S,Nmap SYN Scan
1743394034.501081,192.168.246.50,192.168.246.210,3550,80,6,54,64,S,Nmap SYN Scan
1743394034.50562,192.168.246.50,192.168.246.210,3551,80,6,54,64,S,Nmap SYN Scan
1743394034.512318,192.168.246.50,192.168.246.210,3552,80,6,54,64,S,Nmap SYN Scan
1743394034.52003,192.168.246.50,192.168.246.210,3553,80,6,54,64,S,Nmap SYN Scan
1743394034.523826,192.168.246.50,192.168.246.210,3554,80,6,54,64,S,Nmap SYN Scan
1743394034.5274172,192.168.246.50,192.168.246.210,3555,80,6,54,64,S,Nmap SYN Scan
1743394034.534105,192.168.246.50,192.168.246.210,3556,80,6,54,64,S,Nmap SYN Scan
1743394034.537632,192.168.246.50,192.168.246.210,3557,80,6,54,64,S,Nmap SYN Scan
1743394034.542637,192.168.246.50,192.168.246.210,3558,80,6,54,64,S,Nmap SYN Scan
1743394034.550844,192.168.246.50,192.168.246.210,3559,80,6,54,64,S,Nmap SYN Scan
1743394034.554113,192.168.246.50,192.168.246.210,3560,80,6,54,64,S,Nmap SYN Scan
1743394034.5588312,192.168.246.50,192.168.246.210,3561,80,6,54,64,S,Nmap SYN Scan
1743394034.627058,192.168.246.50,192.168.246.210,3562,80,6,54,64,S,Nmap SYN Scan
1743394034.6376178,192.168.246.50,192.168.246.210,3563,80,6,54,64,S,Nmap SYN Scan
1743394034.643158,192.168.246.50,192.168.246.210,3564,80,6,54,64,S,Nmap SYN Scan
1743394034.65252,192.168.246.50,192.168.246.210,3565,80,6,54,64,S,Nmap SYN Scan
1743394034.657163,192.168.246.50,192.168.246.210,3566,80,6,54,64,S,Nmap SYN Scan
1743394034.667992,192.168.246.50,192.168.246.210,3567,80,6,54,64,S,Nmap SYN Scan
1743394034.672792,192.168.246.50,192.168.246.210,3568,80,6,54,64,S,Nmap SYN Scan
1743394034.686622,192.168.246.50,192.168.246.210,3569,80,6,54,64,S,Nmap SYN Scan
1743394034.692008,192.168.246.50,192.168.246.210,3570,80,6,54,64,S,Nmap SYN Scan
1743394034.79664,192.168.246.50,192.168.246.210,3571,80,6,54,64,S,Nmap SYN Scan
1743394034.805182,192.168.246.50,192.168.246.210,3572,80,6,54,64,S,Nmap SYN Scan
1743394034.849376,192.168.246.50,192.168.246.210,3573,80,6,54,64,S,Nmap SYN Scan
1743394034.8839092,192.168.246.50,192.168.246.210,3574,80,6,54,64,S,Nmap SYN Scan
1743394034.926713,192.168.246.50,192.168.246.210,3575,80,6,54,64,S,Nmap SYN Scan
1743394034.936861,192.168.246.50,192.168.246.210,3576,80,6,54,64,S,Nmap SYN Scan
1743394034.950606,192.168.246.50,192.168.246.210,3577,80,6,54,64,S,Nmap SYN Scan
1743394034.954911,192.168.246.50,192.168.246.210,3578,80,6,54,64,S,Nmap SYN Scan
1743394034.958793,192.168.246.50,192.168.246.210,3579,80,6,54,64,S,Nmap SYN Scan
1743394034.9640682,192.168.246.50,192.168.246.210,3580,80,6,54,64,S,Nmap SYN Scan
1743394034.969003,192.168.246.50,192.168.246.210,3581,80,6,54,64,S,Nmap SYN Scan
1743394034.9735181,192.168.246.50,192.168.246.210,3582,80,6,54,64,S,Nmap SYN Scan
1743394034.989907,192.168.246.50,192.168.246.210,3583,80,6,54,64,S,Nmap SYN Scan
1743394035.001688,192.168.246.50,192.168.246.210,3584,80,6,54,64,S,Nmap SYN Scan
1743394035.0206232,192.168.246.50,192.168.246.210,3585,80,6,54,64,S,Nmap SYN Scan
1743394035.023631,192.168.246.50,192.168.246.210,3586,80,6,54,64,S,Nmap SYN Scan
1743394035.0271978,192.168.246.50,192.168.246.210,3587,80,6,54,64,S,Nmap SYN Scan
1743394035.035281,192.168.246.50,192.168.246.210,3588,80,6,54,64,S,Nmap SYN Scan
1743394035.0423949,192.168.246.50,192.168.246.210,3589,80,6,54,64,S,Nmap SYN Scan
1743394035.0504582,192.168.246.50,192.168.246.210,3590,80,6,54,64,S,Nmap SYN Scan
1743394035.058626,192.168.246.50,192.168.246.210,3591,80,6,54,64,S,Nmap SYN Scan
1743394035.068223,192.168.246.50,192.168.246.210,3592,80,6,54,64,S,Nmap SYN Scan
1743394035.077763,192.168.246.50,192.168.246.210,3593,80,6,54,64,S,Nmap SYN Scan
1743394035.085564,192.168.246.50,192.168.246.210,3594,80,6,54,64,S,Nmap SYN Scan
1743394035.090122,192.168.246.50,192.168.246.210,3595,80,6,54,64,S,Nmap SYN Scan
1743394035.1035872,192.168.246.50,192.168.246.210,3596,80,6,54,64,S,Nmap SYN Scan
1743394035.1074271,192.168.246.50,192.168.246.210,3597,80,6,54,64,S,Nmap SYN Scan
1743394035.111493,192.168.246.50,192.168.246.210,3598,80,6,54,64,S,Nmap SYN Scan
1743394035.117208,192.168.246.50,192.168.246.210,3599,80,6,54,64,S,Nmap SYN Scan
1743394035.122186,192.168.246.50,192.168.246.210,3600,80,6,54,64,S,Nmap SYN Scan
1743394035.131402,192.168.246.50,192.168.246.210,3601,80,6,54,64,S,Nmap SYN Scan
1743394035.135637,192.168.246.50,192.168.246.210,3602,80,6,54,64,S,Nmap SYN Scan
1743394035.147669,192.168.246.50,192.168.246.210,3603,80,6,54,64,S,Nmap SYN Scan
1743394035.152083,192.168.246.50,192.168.246.210,3604,80,6,54,64,S,Nmap SYN Scan
1743394035.155742,192.168.246.50,192.168.246.210,1364,80,6,54,64,R,Nmap SYN Scan
1743394035.160531,192.168.246.50,192.168.246.210,1365,80,6,54,64,R,Nmap SYN Scan
1743394035.167891,192.168.246.50,192.168.246.210,1366,80,6,54,64,R,Nmap SYN Scan
1743394035.1714702,192.168.246.50,192.168.246.210,1367,80,6,54,64,R,Nmap SYN Scan
1743394035.176157,192.168.246.50,192.168.246.210,1368,80,6,54,64,R,Nmap SYN Scan
1743394035.184847,192.168.246.50,192.168.246.210,1369,80,6,54,64,R,Nmap SYN Scan
1743394035.1890821,192.168.246.50,192.168.246.210,1370,80,6,54,64,R,Nmap SYN Scan
1743394035.192956,192.168.246.50,192.168.246.210,1371,80,6,54,64,R,Nmap SYN Scan
1743394035.2189472,192.168.246.50,192.168.246.210,1372,80,6,54,64,R,Nmap SYN Scan
1743394035.22449,192.168.246.50,192.168.246.210,1373,80,6,54,64,R,Nmap SYN Scan
1743394035.232982,192.168.246.50,192.168.246.210,1374,80,6,54,64,R,Nmap SYN Scan
1743394035.236824,192.168.246.50,192.168.246.210,1375,80,6,54,64,R,Nmap SYN Scan
1743394035.2434502,192.168.246.50,192.168.246.210,1376,80,6,54,64,R,Nmap SYN Scan
1743394035.251352,192.168.246.50,192.168.246.210,3605,80,6,54,64,S,Nmap SYN Scan
1743394035.258348,192.168.246.50,192.168.246.210,3606,80,6,54,64,S,Nmap SYN Scan
1743394035.266679,192.168.246.50,192.168.246.210,3607,80,6,54,64,S,Nmap SYN Scan
1743394035.270798,192.168.246.50,192.168.246.210,3608,80,6,54,64,S,Nmap SYN Scan
1743394035.2878551,192.168.246.50,192.168.246.210,3609,80,6,54,64,S,Nmap SYN Scan
1743394035.292525,192.168.246.50,192.168.246.210,3610,80,6,54,64,S,Nmap SYN Scan
1743394035.3067882,192.168.246.50,192.168.246.210,3611,80,6,54,64,S,Nmap SYN Scan
1743394035.317269,192.168.246.50,192.168.246.210,3612,80,6,54,64,S,Nmap SYN Scan
1743394035.3654652,192.168.246.50,192.168.246.210,3613,80,6,54,64,S,Nmap SYN Scan
1743394035.370757,192.168.246.50,192.168.246.210,3614,80,6,54,64,S,Nmap SYN Scan
1743394035.373162,192.168.246.50,192.168.246.210,3615,80,6,54,64,S,Nmap SYN Scan
1743394035.375361,192.168.246.50,192.168.246.210,3616,80,6,54,64,S,Nmap SYN Scan
1743394035.3794198,192.168.246.50,192.168.246.210,3617,80,6,54,64,S,Nmap SYN Scan
1743394035.386265,192.168.246.50,192.168.246.210,3618,80,6,54,64,S,Nmap SYN Scan
1743394035.389333,192.168.246.50,192.168.246.210,3619,80,6,54,64,S,Nmap SYN Scan
1743394035.392174,192.168.246.50,192.168.246.210,3620,80,6,54,64,S,Nmap SYN Scan
1743394035.396692,192.168.246.50,192.168.246.210,3621,80,6,54,64,S,Nmap SYN Scan
1743394035.401397,192.168.246.50,192.168.246.210,3622,80,6,54,64,S,Nmap SYN Scan
1743394035.404187,192.168.246.50,192.168.246.210,3623,80,6,54,64,S,Nmap SYN Scan
1743394035.407379,192.168.246.50,192.168.246.210,3624,80,6,54,64,S,Nmap SYN Scan
1743394035.409941,192.168.246.50,192.168.246.210,3625,80,6,54,64,S,Nmap SYN Scan
1743394035.4154649,192.168.246.50,192.168.246.210,3626,80,6,54,64,S,Nmap SYN Scan
1743394035.418454,192.168.246.50,192.168.246.210,3627,80,6,54,64,S,Nmap SYN Scan
1743394035.4225438,192.168.246.50,192.168.246.210,3628,80,6,54,64,S,Nmap SYN Scan
1743394035.424927,192.168.246.50,192.168.246.210,3629,80,6,54,64,S,Nmap SYN Scan
1743394035.427891,192.168.246.50,192.168.246.210,3630,80,6,54,64,S,Nmap SYN Scan
1743394035.435169,192.168.246.50,192.168.246.210,3631,80,6,54,64,S,Nmap SYN Scan
1743394035.4381561,192.168.246.50,192.168.246.210,3632,80,6,54,64,S,Nmap SYN Scan
1743394035.44123,192.168.246.50,192.168.246.210,3633,80,6,54,64,S,Nmap SYN Scan
1743394035.443755,192.168.246.50,192.168.246.210,3634,80,6,54,64,S,Nmap SYN Scan
1743394035.447884,192.168.246.50,192.168.246.210,3635,80,6,54,64,S,Nmap SYN Scan
1743394035.45218,192.168.246.50,192.168.246.210,3636,80,6,54,64,S,Nmap SYN Scan
1743394035.472904,192.168.246.50,192.168.246.210,3637,80,6,54,64,S,Nmap SYN Scan
1743394035.477254,192.168.246.50,192.168.246.210,3638,80,6,54,64,S,Nmap SYN Scan
1743394035.48431,192.168.246.50,192.168.246.210,3639,80,6,54,64,S,Nmap SYN Scan
1743394035.488327,192.168.246.50,192.168.246.210,3640,80,6,54,64,S,Nmap SYN Scan
1743394035.491811,192.168.246.50,192.168.246.210,3641,80,6,54,64,S,Nmap SYN Scan
1743394035.497216,192.168.246.50,192.168.246.210,3642,80,6,54,64,S,Nmap SYN Scan
1743394035.503071,192.168.246.50,192.168.246.210,3643,80,6,54,64,S,Nmap SYN Scan
1743394035.507563,192.168.246.50,192.168.246.210,3644,80,6,54,64,S,Nmap SYN Scan
1743394035.511541,192.168.246.50,192.168.246.210,3645,80,6,54,64,S,Nmap SYN Scan
1743394035.51828,192.168.246.50,192.168.246.210,3646,80,6,54,64,S,Nmap SYN Scan
1743394035.52207,192.168.246.50,192.168.246.210,3647,80,6,54,64,S,Nmap SYN Scan
1743394035.527859,192.168.246.50,192.168.246.210,3648,80,6,54,64,S,Nmap SYN Scan
1743394035.537189,192.168.246.50,192.168.246.210,3649,80,6,54,64,S,Nmap SYN Scan
1743394035.5409448,192.168.246.50,192.168.246.210,3650,80,6,54,64,S,Nmap SYN Scan
1743394035.5440269,192.168.246.50,192.168.246.210,3651,80,6,54,64,S,Nmap SYN Scan
1743394035.550894,192.168.246.50,192.168.246.210,3652,80,6,54,64,S,Nmap SYN Scan
1743394035.554122,192.168.246.50,192.168.246.210,3653,80,6,54,64,S,Nmap SYN Scan
1743394035.558253,192.168.246.50,192.168.246.210,3654,80,6,54,64,S,Nmap SYN Scan
1743394035.563262,192.168.246.50,192.168.246.210,3655,80,6,54,64,S,Nmap SYN Scan
1743394035.569334,192.168.246.50,192.168.246.210,3656,80,6,54,64,S,Nmap SYN Scan
1743394035.572351,192.168.246.50,192.168.246.210,3657,80,6,54,64,S,Nmap SYN Scan
1743394035.575117,192.168.246.50,192.168.246.210,3658,80,6,54,64,S,Nmap SYN Scan
1743394035.577385,192.168.246.50,192.168.246.210,3659,80,6,54,64,S,Nmap SYN Scan
1743394035.5797682,192.168.246.50,192.168.246.210,3660,80,6,54,64,S,Nmap SYN Scan
1743394035.582508,192.168.246.50,192.168.246.210,3661,80,6,54,64,S,Nmap SYN Scan
1743394035.5850902,192.168.246.50,192.168.246.210,3662,80,6,54,64,S,Nmap SYN Scan
1743394035.58765,192.168.246.50,192.168.246.210,3663,80,6,54,64,S,Nmap SYN Scan
1743394035.59024,192.168.246.50,192.168.246.210,3664,80,6,54,64,S,Nmap SYN Scan
1743394035.5924711,192.168.246.50,192.168.246.210,3665,80,6,54,64,S,Nmap SYN Scan
1743394035.5959191,192.168.246.50,192.168.246.210,3666,80,6,54,64,S,Nmap SYN Scan
1743394035.599342,192.168.246.50,192.168.246.210,3667,80,6,54,64,S,Nmap SYN Scan
1743394035.604964,192.168.246.50,192.168.246.210,3668,80,6,54,64,S,Nmap SYN Scan
1743394035.607889,192.168.246.50,192.168.246.210,3669,80,6,54,64,S,Nmap SYN Scan
1743394035.610496,192.168.246.50,192.168.246.210,3670,80,6,54,64,S,Nmap SYN Scan
1743394035.613091,192.168.246.50,192.168.246.210,3671,80,6,54,64,S,Nmap SYN Scan
1743394035.616811,192.168.246.50,192.168.246.210,3672,80,6,54,64,S,Nmap SYN Scan
1743394035.619393,192.168.246.50,192.168.246.210,3673,80,6,54,64,S,Nmap SYN Scan
1743394035.6219058,192.168.246.50,192.168.246.210,3674,80,6,54,64,S,Nmap SYN Scan
1743394035.6244018,192.168.246.50,192.168.246.210,3675,80,6,54,64,S,Nmap SYN Scan
1743394035.628879,192.168.246.50,192.168.246.210,3676,80,6,54,64,S,Nmap SYN Scan
1743394035.633408,192.168.246.50,192.168.246.210,3677,80,6,54,64,S,Nmap SYN Scan
1743394035.6383832,192.168.246.50,192.168.246.210,3678,80,6,54,64,S,Nmap SYN Scan
1743394035.6412952,192.168.246.50,192.168.246.210,3679,80,6,54,64,S,Nmap SYN Scan
1743394035.644695,192.168.246.50,192.168.246.210,3680,80,6,54,64,S,Nmap SYN Scan
1743394035.6506088,192.168.246.50,192.168.246.210,3681,80,6,54,64,S,Nmap SYN Scan
1743394035.653772,192.168.246.50,192.168.246.210,3682,80,6,54,64,S,Nmap SYN Scan
1743394035.657411,192.168.246.50,192.168.246.210,3683,80,6,54,64,S,Nmap SYN Scan
1743394035.6603231,192.168.246.50,192.168.246.210,3684,80,6,54,64,S,Nmap SYN Scan
1743394035.664198,192.168.246.50,192.168.246.210,3685,80,6,54,64,S,Nmap SYN Scan
1743394035.669072,192.168.246.50,192.168.246.210,1377,80,6,54,64,R,Nmap SYN Scan
1743394035.672411,192.168.246.50,192.168.246.210,3686,80,6,54,64,S,Nmap SYN Scan
1743394035.6756322,192.168.246.50,192.168.246.210,3687,80,6,54,64,S,Nmap SYN Scan
1743394035.68007,192.168.246.50,192.168.246.210,3688,80,6,54,64,S,Nmap SYN Scan
1743394035.6852171,192.168.246.50,192.168.246.210,3689,80,6,54,64,S,Nmap SYN Scan
1743394035.6886961,192.168.246.50,192.168.246.210,3690,80,6,54,64,S,Nmap SYN Scan
1743394035.692866,192.168.246.50,192.168.246.210,3691,80,6,54,64,S,Nmap SYN Scan
1743394035.709249,192.168.246.50,192.168.246.210,3692,80,6,54,64,S,Nmap SYN Scan
1743394035.7125592,192.168.246.50,192.168.246.210,3693,80,6,54,64,S,Nmap SYN Scan
1743394035.716542,192.168.246.50,192.168.246.210,3694,80,6,54,64,S,Nmap SYN Scan
1743394035.721185,192.168.246.50,192.168.246.210,3695,80,6,54,64,S,Nmap SYN Scan
1743394035.7254488,192.168.246.50,192.168.246.210,3696,80,6,54,64,S,Nmap SYN Scan
1743394035.730421,192.168.246.50,192.168.246.210,3697,80,6,54,64,S,Nmap SYN Scan
1743394035.733451,192.168.246.50,192.168.246.210,3698,80,6,54,64,S,Nmap SYN Scan
1743394035.744286,192.168.246.50,192.168.246.210,3699,80,6,54,64,S,Nmap SYN Scan
1743394035.74749,192.168.246.50,192.168.246.210,3700,80,6,54,64,S,Nmap SYN Scan
1743394035.752954,192.168.246.50,192.168.246.210,3701,80,6,54,64,S,Nmap SYN Scan
